MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,OLATITUDE,OLONGITUDE,DESTINATION_AIRPORT,DLATITUDE,DLONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,Departure,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1,3,DL,1647,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,759,828,8.466666667,1047,16,0,0,0,16,0,0
1,3,DL,1875,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1659,1713,17.21666667,1956,17,0,3,0,9,5,0
1,3,DL,1897,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1759,1827,18.45,2053,17,0,0,0,16,1,0
1,3,WN,295,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,2030,2105,21.08333333,2315,18,0,0,0,0,18,0
1,3,DL,479,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,830,900,9,1115,22,0,0,0,22,0,0
1,3,DL,2247,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1359,1410,14.16666667,1646,37,0,26,0,11,0,0
1,3,DL,2510,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1815,1830,18.5,2102,42,0,27,0,15,0,0
1,3,DL,221,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1500,1456,14.93333333,1749,44,0,44,0,0,0,0
1,3,DL,1747,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,900,1009,10.15,1153,47,0,0,0,47,0,0
1,3,DL,2447,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1600,1608,16.13333333,1851,55,0,47,0,0,0,8
1,3,WN,135,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1520,1534,15.56666667,1810,76,0,62,0,0,0,14
1,3,DL,447,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1551,1728,17.46666667,1833,128,0,31,0,88,9,0
1,3,B6,2195,JFK,40.63975,-73.77893,AUS,30.19453,-97.66987,1420,1421,14.35,1739,29,0,28,0,1,0,0
1,3,AA,291,JFK,40.63975,-73.77893,AUS,30.19453,-97.66987,1700,751,7.85,2020,883,0,0,0,695,188,0
1,3,EV,5038,LGA,40.63975,-73.77893,BHM,33.56294,-86.75355,1945,2119,21.31666667,2130,83,0,0,0,0,83,0
1,3,MQ,3382,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1650,1721,17.35,1828,23,0,0,0,23,0,0
1,3,WN,3848,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,940,1014,10.23333333,1120,32,0,0,0,3,29,0
1,3,MQ,2949,JFK,40.63975,-73.77893,BNA,36.12448,-86.67818,1700,1746,17.76666667,1843,88,0,42,0,0,46,0
1,3,WN,4190,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1730,1930,19.5,1920,99,0,0,0,14,85,0
1,3,WN,4998,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1330,1459,14.98333333,1510,103,0,14,0,15,74,0
1,3,AA,1096,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1545,1559,15.98333333,1700,22,0,18,0,0,4,0
1,3,AA,84,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,730,815,8.25,840,40,0,0,0,40,0,0
1,3,DL,440,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1550,1617,16.28333333,1708,55,0,28,0,18,9,0
1,3,B6,918,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1659,1701,17.01666667,1812,62,0,60,0,2,0,0
1,3,AA,193,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1255,1408,14.13333333,1355,77,0,5,0,0,72,0
1,3,AA,2314,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2020,2230,22.5,2130,128,0,0,0,36,92,0
1,3,B6,718,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2255,52,0.866666667,2359,131,0,14,0,117,0,0
1,3,DL,2220,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2029,26,0.433333333,2145,226,0,0,0,17,209,0
1,3,EV,5059,LGA,40.63975,-73.77893,BTV,44.473,-73.15031,1530,1610,16.16666667,1651,49,0,9,0,40,0,0
1,3,B6,234,JFK,40.63975,-73.77893,BTV,44.473,-73.15031,2245,41,0.683333333,2355,118,0,2,0,9,107,0
1,3,B6,2202,JFK,40.63975,-73.77893,BUF,42.94052,-78.73217,1836,1832,18.53333333,2005,15,0,15,0,0,0,0
1,3,B6,2002,JFK,40.63975,-73.77893,BUF,42.94052,-78.73217,2306,49,0.816666667,29,94,0,0,0,16,78,0
1,3,B6,359,JFK,40.63975,-73.77893,BUR,34.20062,-118.3585,1730,1903,19.05,2054,117,0,24,0,21,72,0
1,3,MQ,3044,JFK,40.63975,-73.77893,BWI,39.1754,-76.6682,1630,1647,16.78333333,1743,55,0,38,0,0,17,0
1,3,WN,1558,LGA,40.63975,-73.77893,CAK,40.91631,-81.44247,1855,1944,19.73333333,2040,39,0,0,0,9,30,0
1,3,MQ,2773,LGA,40.63975,-73.77893,CHO,38.13864,-78.45286,1225,1320,13.33333333,1348,52,0,0,0,52,0,0
1,3,EV,5079,LGA,40.63975,-73.77893,CHS,32.89865,-80.04051,950,946,9.766666667,1215,19,0,19,0,0,0,0
1,3,B6,1373,JFK,40.63975,-73.77893,CHS,32.89865,-80.04051,1359,1439,14.65,1612,89,0,49,0,40,0,0
1,3,MQ,2815,JFK,40.63975,-73.77893,CLE,41.41089,-81.8494,1510,1523,15.38333333,1708,16,0,3,0,13,0,0
1,3,EV,5283,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,705,834,8.566666667,852,98,0,9,0,89,0,0
1,3,US,1781,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,1550,1548,15.8,1757,23,0,23,0,0,0,0
1,3,US,887,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1020,1029,10.48333333,1220,28,0,19,0,9,0,0
1,3,EV,5060,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,1205,1235,12.58333333,1415,34,0,4,0,0,30,0
1,3,US,894,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,1705,1726,17.43333333,1911,38,0,17,0,0,0,21
1,3,US,1799,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,1445,1452,14.86666667,1647,45,0,38,0,0,0,7
1,3,US,425,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1830,1845,18.75,2034,50,0,35,0,15,0,0
1,3,US,1798,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1659,1732,17.53333333,1911,66,0,33,0,33,0,0
1,3,US,1730,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,2120,2230,22.5,2324,66,0,0,0,53,13,0
1,3,US,1967,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,815,934,9.566666667,1023,81,0,2,0,79,0,0
1,3,B6,1119,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1720,1718,17.3,1924,87,0,87,0,0,0,0
1,3,MQ,3535,JFK,40.63975,-73.77893,CMH,39.99799,-82.89188,1900,1857,18.95,2053,26,0,26,0,0,0,0
1,3,MQ,2995,LGA,40.63975,-73.77893,CMH,39.99799,-82.89188,1440,1504,15.06666667,1633,50,0,26,0,0,24,0
1,3,MQ,3281,LGA,40.63975,-73.77893,CMH,39.99799,-82.89188,1145,1211,12.18333333,1338,54,0,28,0,26,0,0
1,3,MQ,2793,JFK,40.63975,-73.77893,CMH,39.99799,-82.89188,1530,1620,16.33333333,1728,62,0,12,0,0,45,5
1,3,MQ,2963,JFK,40.63975,-73.77893,CVG,39.04614,-84.66217,1510,1751,17.85,1728,189,0,28,0,106,55,0
1,3,VX,717,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,1545,1557,15.95,1840,31,0,19,0,5,7,0
1,3,MQ,3684,LGA,40.63975,-73.77893,DAY,39.90238,-84.21938,1355,1351,13.85,1543,35,0,35,0,0,0,0
1,3,MQ,3378,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1305,1310,13.16666667,1423,16,0,16,0,0,0,0
1,3,MQ,3225,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1110,1109,11.15,1223,35,0,35,0,0,0,0
1,3,AA,1029,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1545,1605,16.08333333,1710,42,0,42,0,0,0,0
1,3,MQ,3365,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1725,1736,17.6,1838,58,0,47,0,11,0,0
1,3,MQ,3621,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,2145,2258,22.96666667,2258,86,0,13,0,0,38,35
1,3,DL,2594,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,800,830,8.5,1045,16,0,0,0,16,0,0
1,3,DL,884,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1715,1757,17.95,2002,19,0,0,0,3,16,0
1,3,UA,561,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,745,752,7.866666667,1023,21,0,21,0,0,0,0
1,3,UA,461,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1534,1556,15.93333333,1814,31,0,9,0,0,0,22
1,3,UA,1268,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1715,1830,18.5,1957,56,0,0,0,0,34,22
1,3,WN,1759,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1655,1823,18.38333333,1945,62,0,0,0,34,28,0
1,3,DL,1914,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1440,1501,15.01666667,1722,69,0,48,0,21,0,0
1,3,DL,498,JFK,40.63975,-73.77893,DEN,39.85841,-104.667,2029,28,0.466666667,2314,212,0,0,0,212,0,0
1,3,AA,1114,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1455,1455,14.91666667,1810,28,0,28,0,0,0,0
1,3,AA,1138,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1630,1653,16.88333333,1945,31,0,8,0,23,0,0
1,3,AA,65,JFK,40.63975,-73.77893,DFW,32.89595,-97.0372,1615,1624,16.4,1930,41,0,41,0,0,0,0
1,3,AA,1110,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1329,1433,14.55,1639,88,0,24,0,64,0,0
1,3,DL,181,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,900,927,9.45,1111,17,0,0,0,17,0,0
1,3,MQ,3681,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1835,1918,19.3,2038,31,0,0,0,31,0,0
1,3,DL,1231,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1430,1440,14.66666667,1635,48,0,38,0,7,3,0
1,3,AA,2283,JFK,40.63975,-73.77893,EGE,39.64257,-106.9177,1730,1815,18.25,2030,49,0,4,0,45,0,0
1,3,DL,1328,LGA,40.63975,-73.77893,EYW,24.55611,-81.75956,1000,959,9.983333333,1345,33,0,33,0,0,0,0
1,3,DL,2152,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1530,1530,15.5,1852,16,0,16,0,0,0,0
1,3,DL,761,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1005,1004,10.06666667,1335,17,0,17,0,0,0,0
1,3,B6,1201,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,2000,2017,20.28333333,2308,18,0,1,0,0,17,0
1,3,B6,1701,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,825,819,8.316666667,1135,22,0,22,0,0,0,0
1,3,B6,971,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1041,1114,11.23333333,1353,25,0,0,0,23,2,0
1,3,B6,1601,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1710,1718,17.3,2023,27,0,19,0,8,0,0
1,3,DL,991,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1630,1652,16.86666667,1952,31,0,9,0,0,0,22
1,3,B6,301,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1429,1425,14.41666667,1742,32,0,32,0,0,0,0
1,3,B6,1,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,950,945,9.75,1256,33,0,33,0,0,0,0
1,3,B6,1171,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1445,1506,15.1,1800,33,0,12,0,10,11,0
1,3,B6,1801,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1545,1551,15.85,1904,37,0,31,0,6,0,0
1,3,B6,271,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,930,945,9.75,1241,42,0,27,0,12,3,0
1,3,B6,1371,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,2130,2221,22.35,26,44,0,0,0,7,37,0
1,3,B6,1271,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1940,2037,20.61666667,2247,45,0,0,0,23,22,0
1,3,B6,201,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1835,1923,19.38333333,2145,53,0,5,0,48,0,0
1,3,B6,1901,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,2132,2231,22.51666667,33,58,0,0,0,58,0,0
1,3,NK,779,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1940,2052,20.86666667,2250,63,0,63,0,0,0,0
1,3,DL,2577,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1934,2134,21.56666667,2300,81,0,0,0,6,75,0
1,3,EV,5301,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1500,1458,14.96666667,1700,27,0,27,0,0,0,0
1,3,MQ,3199,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1615,1856,18.93333333,1803,176,0,15,0,119,42,0
1,3,EV,5389,LGA,40.63975,-73.77893,GSP,34.89567,-82.21886,955,948,9.8,1213,32,0,32,0,0,0,0
1,3,HA,51,JFK,40.63975,-73.77893,HNL,21.31869,-157.92241,935,932,9.533333333,1550,34,0,0,0,34,0,0
1,3,WN,2555,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,1200,1155,11.91666667,1515,33,0,33,0,0,0,0
1,3,WN,1442,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,615,612,6.2,930,34,0,34,0,0,0,0
1,3,B6,281,JFK,40.63975,-73.77893,HOU,29.64542,-95.27889,829,831,8.516666667,1143,46,0,44,0,2,0,0
1,3,WN,523,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,1530,1808,18.13333333,1900,134,0,0,0,0,114,20
1,3,B6,1507,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,2142,2255,22.91666667,2257,73,0,0,0,14,59,0
1,3,EV,5747,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,600,600,6,721,,1,,,,,
1,3,UA,1522,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,729,742,7.7,1032,39,0,39,0,0,0,0
1,3,UA,1714,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,545,548,5.8,844,47,0,47,0,0,0,0
1,3,UA,395,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1647,1736,17.6,2002,47,0,0,0,0,27,20
1,3,UA,269,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,845,,0,1157,,1,,,,,
1,3,B6,1677,JFK,40.63975,-73.77893,JAX,30.49406,-81.68786,2030,2057,20.95,2310,15,0,0,0,4,11,0
1,3,B6,477,JFK,40.63975,-73.77893,JAX,30.49406,-81.68786,1459,1504,15.06666667,1747,25,0,20,0,5,0,0
1,3,DL,2022,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1745,1800,18,2046,15,0,0,0,15,0,0
1,3,B6,711,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1859,1916,19.26666667,2154,25,0,8,0,11,6,0
1,3,AA,1441,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,635,711,7.183333333,925,51,0,15,0,36,0,0
1,3,AA,45,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1729,815,8.25,2024,908,0,22,0,547,339,0
1,3,DL,413,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1900,1916,19.26666667,2234,15,0,0,0,15,0,0
1,3,AA,181,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1730,1727,17.45,2055,16,0,16,0,0,0,0
1,3,AA,117,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1445,1503,15.05,1815,20,0,20,0,0,0,0
1,3,AA,293,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1945,2013,20.21666667,2315,20,0,0,0,20,0,0
1,3,B6,623,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2140,2147,21.78333333,56,21,0,14,0,7,0,0
1,3,B6,523,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1835,1833,18.55,2158,27,0,27,0,0,0,0
1,3,AA,185,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2045,2142,21.7,10,35,0,0,0,32,3,0
1,3,AA,33,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,800,800,8,1125,44,0,44,0,0,0,0
1,3,AA,21,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1845,1851,18.85,2210,48,0,48,0,0,0,0
1,3,VX,415,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2005,2146,21.76666667,2330,93,0,0,0,24,69,0
1,3,DL,417,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1700,1937,19.61666667,2030,173,0,16,0,157,0,0
1,3,B6,1013,JFK,40.63975,-73.77893,LGB,33.81772,-118.15161,1810,1838,18.63333333,2131,21,0,0,0,9,12,0
1,3,MQ,3349,LGA,40.63975,-73.77893,LIT,34.7294,-92.22425,1820,1838,18.63333333,2003,32,0,14,0,0,0,18
1,3,B6,1783,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,759,757,7.95,1100,19,0,19,0,0,0,0
1,3,DL,2159,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1845,1909,19.15,2154,22,0,0,0,21,1,0
1,3,DL,2181,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1405,1414,14.23333333,1711,28,0,19,0,5,0,4
1,3,DL,1485,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1920,1956,19.93333333,2220,30,0,0,0,30,0,0
1,3,B6,83,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1529,1536,15.6,1835,31,0,24,0,7,0,0
1,3,DL,425,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1532,1536,15.6,1841,37,0,37,0,0,0,0
1,3,B6,283,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1557,1616,16.26666667,1901,37,0,18,0,19,0,0
1,3,B6,1883,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1429,1433,14.55,1728,47,0,43,0,4,0,0
1,3,AA,2285,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1459,1500,15,1754,79,0,79,0,0,0,0
1,3,DL,2199,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1515,1652,16.86666667,1829,88,0,0,0,30,58,0
1,3,B6,1183,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,2158,2351,23.85,46,109,0,0,0,17,92,0
1,3,WN,632,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1825,1913,19.21666667,2005,34,0,0,0,20,14,0
1,3,WN,119,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1325,1402,14.03333333,1505,47,0,10,0,13,24,0
1,3,WN,2874,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1555,1619,16.31666667,1740,81,0,57,0,24,0,0
1,3,F9,1253,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,945,935,9.583333333,1305,16,0,16,0,0,0,0
1,3,AA,1101,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,652,648,6.8,1010,22,0,22,0,0,0,0
1,3,DL,1617,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1105,1103,11.05,1431,28,0,28,0,0,0,0
1,3,AA,1085,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,830,831,8.516666667,1154,33,0,33,0,0,0,0
1,3,F9,1255,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1720,1801,18.01666667,2040,40,0,29,0,5,6,0
1,3,AA,1451,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1420,1430,14.5,1741,42,0,42,0,0,0,0
1,3,DL,2503,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1600,1626,16.43333333,1923,47,0,21,0,26,0,0
1,3,AA,1599,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1815,1921,19.35,2133,62,0,0,0,0,49,13
1,3,DL,1923,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1415,1442,14.7,1737,63,0,36,0,0,0,27
1,3,AA,1084,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,945,1130,11.5,1300,94,0,0,0,0,94,0
1,3,AA,1589,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,2030,2243,22.71666667,2338,134,0,1,0,133,0,0
1,3,DL,2302,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1850,2223,22.38333333,2215,188,0,188,0,0,0,0
1,3,WN,1198,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,2025,2118,21.3,2200,38,0,7,0,0,31,0
1,3,WN,266,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,1225,1250,12.83333333,1355,41,0,16,0,5,20,0
1,3,WN,578,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,1725,1821,18.35,1905,41,0,0,0,26,15,0
1,3,DL,1819,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,1430,1430,14.5,1639,25,0,25,0,0,0,0
1,3,DL,2119,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,830,900,9,1042,30,0,0,0,30,0,0
1,3,DL,1715,LGA,40.63975,-73.77893,MSY,29.99339,-90.25803,1859,1939,19.65,2137,36,0,0,0,17,19,0
1,3,B6,775,JFK,40.63975,-73.77893,MSY,29.99339,-90.25803,2055,2315,23.25,2323,143,0,3,0,134,6,0
1,3,B6,167,JFK,40.63975,-73.77893,OAK,37.72129,-122.22072,1659,1656,16.93333333,2032,21,0,21,0,0,0,0
1,3,AA,311,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,730,728,7.466666667,915,16,0,16,0,0,0,0
1,3,UA,741,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,700,705,7.083333333,839,22,0,22,0,0,0,0
1,3,AA,331,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1215,1242,12.7,1400,22,0,0,0,9,13,0
1,3,AA,363,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1950,2025,20.41666667,2130,25,0,0,0,0,25,0
1,3,AA,327,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1020,1027,10.45,1200,26,0,19,0,6,1,0
1,3,B6,905,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,830,829,8.483333333,1019,36,0,36,0,0,0,0
1,3,AA,345,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1705,1741,17.68333333,1900,39,0,3,0,0,36,0
1,3,NK,331,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2155,2247,22.78333333,2322,44,0,44,0,0,0,0
1,3,B6,105,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1930,2020,20.33333333,2118,45,0,0,0,0,45,0
1,3,AA,199,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1710,1841,18.68333333,1910,96,0,33,0,0,63,0
1,3,OO,5483,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1702,1900,19,1857,106,0,0,0,0,106,0
1,3,AA,337,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1425,1711,17.18333333,1605,168,0,2,0,147,19,0
1,3,AA,355,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1800,,0,1950,,1,,,,,
1,3,MQ,3169,JFK,40.63975,-73.77893,ORF,36.89461,-76.20122,1530,1534,15.56666667,1658,48,0,48,0,0,0,0
1,3,B6,753,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,1640,1637,16.61666667,1942,21,0,21,0,0,0,0
1,3,AA,1490,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1450,1444,14.73333333,1800,34,0,34,0,0,0,0
1,3,DL,1903,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1630,1657,16.95,1947,40,0,13,0,27,0,0
1,3,DL,1902,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1420,1424,14.4,1734,46,0,46,0,0,0,0
1,3,B6,561,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1415,1434,14.56666667,1715,56,0,37,0,10,9,0
1,3,B6,1161,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1619,1637,16.61666667,1926,70,0,52,0,14,4,0
1,3,B6,153,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,1940,2111,21.18333333,2242,83,0,0,0,21,62,0
1,3,DL,2281,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,805,1004,10.06666667,1113,142,0,23,0,119,0,0
1,3,B6,2053,JFK,40.63975,-73.77893,PBI,26.68316,-80.09559,2158,24,0.4,50,149,0,3,0,9,137,0
1,3,DL,496,JFK,40.63975,-73.77893,PDX,45.58872,-122.5975,1650,1648,16.8,2010,19,0,19,0,0,0,0
1,3,DL,2303,JFK,40.63975,-73.77893,PDX,45.58872,-122.5975,1910,2035,20.58333333,2233,97,0,12,0,9,76,0
1,3,B6,1205,JFK,40.63975,-73.77893,PDX,45.58872,-122.5975,2059,2310,23.16666667,16,142,0,11,0,9,122,0
1,3,DL,2405,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,2029,2052,20.86666667,17,26,0,3,0,23,0,0
1,3,B6,135,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,1922,1952,19.86666667,2306,28,0,0,0,20,8,0
1,3,US,629,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,1620,1728,17.46666667,2000,98,0,30,0,34,34,0
1,3,DL,465,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,1030,1243,12.71666667,1410,110,0,0,0,110,0,0
1,3,MQ,3536,LGA,40.63975,-73.77893,RDU,35.87764,-78.78747,1500,1453,14.88333333,1643,15,0,15,0,0,0,0
1,3,MQ,3361,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1235,1229,12.48333333,1413,19,0,19,0,0,0,0
1,3,B6,1185,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1730,1841,18.68333333,1916,103,0,32,0,15,56,0
1,3,MQ,3295,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1459,,0,1647,,1,,,,,
1,3,MQ,3374,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1945,,0,2128,,1,,,,,
1,3,B6,586,JFK,40.63975,-73.77893,ROC,43.11887,-77.67238,920,916,9.266666667,1044,16,0,16,0,0,0,0
1,3,B6,486,JFK,40.63975,-73.77893,ROC,43.11887,-77.67238,2242,31,0.516666667,2359,117,0,8,0,7,102,0
1,3,B6,1729,JFK,40.63975,-73.77893,RSW,26.53617,-81.75517,1545,1613,16.21666667,1909,43,0,15,0,16,12,0
1,3,DL,2077,LGA,40.63975,-73.77893,RSW,26.53617,-81.75517,1505,1632,16.53333333,1839,93,0,6,0,87,0,0
1,3,B6,329,JFK,40.63975,-73.77893,RSW,26.53617,-81.75517,2059,2254,22.9,11,114,0,0,0,26,88,0
1,3,DL,2145,JFK,40.63975,-73.77893,SAN,32.73356,-117.18966,1710,1708,17.13333333,2027,19,0,19,0,0,0,0
