Day,DESTINATION_AIRPORT,cancellCount,delaySum,SumCount,delayCount,avgDelay,LATITUDE,LONGITUDE,Rain,Fog,Snow
18,TPA,0,110,3,3,36.66666667,27.97547,-82.53325,1,1,
19,ATL,0,32,2,2,16,33.64044,-84.42694,,,
19,BOS,0,133,5,5,26.6,42.36435,-71.00518,,,
19,BUR,0,15,1,1,15,34.20062,-118.3585,,,
19,BWI,0,68,1,1,68,39.1754,-76.6682,,,
19,CAK,0,90,1,1,90,40.91631,-81.44247,,,
19,CHO,0,42,1,1,42,38.13864,-78.45286,,,
19,CLE,0,23,1,1,23,41.41089,-81.8494,,,
19,CLT,0,18,1,1,18,35.21401,-80.94313,,,
19,CMH,0,56,1,1,56,39.99799,-82.89188,,,
19,CVG,0,140,1,1,140,39.04614,-84.66217,,,
19,DAL,0,23,1,1,23,32.84711,-96.85177,,,
19,DAY,0,32,1,1,32,39.90238,-84.21938,,,
19,DCA,1,126,5,4,25.2,38.85208,-77.03772,,,
19,DEN,0,124,1,1,124,39.85841,-104.667,,,
19,DFW,0,139,3,3,46.33333333,32.89595,-97.0372,,,
19,DTW,0,60,2,2,30,42.21206,-83.34884,,,
19,EGE,0,64,1,1,64,39.64257,-106.9177,,,
19,FLL,0,163,2,2,81.5,26.07258,-80.15275,,,
19,GSO,0,54,2,2,27,36.09775,-79.9373,,,
19,IAD,0,116,2,2,58,38.94453,-77.45581,,,
19,LAS,0,22,1,1,22,36.08036,-115.15233,,,
19,LAX,0,108,3,3,36,33.94254,-118.40807,,,
19,LGB,0,23,1,1,23,33.81772,-118.15161,,,
19,LIT,0,39,1,1,39,34.7294,-92.22425,,,
19,MCI,0,25,1,1,25,39.29761,-94.71391,,,
19,MCO,0,88,4,4,22,28.42889,-81.31603,,,
19,MDW,0,122,2,2,61,41.78598,-87.75242,,,
19,MHT,0,75,2,2,37.5,42.93452,-71.43706,,,
19,MIA,0,205,6,6,34.16666667,25.79325,-80.29056,,,
19,MSP,0,32,2,2,16,44.88055,-93.21692,,,
19,OAK,0,18,1,1,18,37.72129,-122.22072,,,
19,OMA,0,29,1,1,29,41.30252,-95.89417,,,
19,ORD,0,127,3,3,42.33333333,41.9796,-87.90446,,,
19,PBI,0,88,1,1,88,26.68316,-80.09559,,,
19,PDX,0,21,1,1,21,45.58872,-122.5975,,,
19,PHX,0,49,1,1,49,33.43417,-112.00806,,,
19,PIT,0,174,1,1,174,40.49147,-80.23287,,,
19,PWM,0,16,1,1,16,43.64617,-70.30875,,,
19,RDU,0,131,3,3,43.66666667,35.87764,-78.78747,,,
19,RIC,0,16,1,1,16,37.50517,-77.31967,,,
19,ROC,0,83,2,2,41.5,43.11887,-77.67238,,,
19,SAN,0,24,1,1,24,32.73356,-117.18966,,,
19,SAV,0,16,1,1,16,32.12758,-81.20214,,,
19,SDF,0,72,2,2,36,38.17439,-85.736,,,
19,SFO,1,91,3,2,30.33333333,37.619,-122.37484,,,
19,SLC,0,19,1,1,19,40.78839,-111.97777,,,
19,STL,0,118,3,3,39.33333333,38.74769,-90.35999,,,
19,TPA,0,17,1,1,17,27.97547,-82.53325,,,
19,XNA,0,82,1,1,82,36.28187,-94.30681,,,
20,BOS,1,,1,0,0,42.36435,-71.00518,,,
20,CLE,0,29,1,1,29,41.41089,-81.8494,,,
20,CMH,0,24,1,1,24,39.99799,-82.89188,,,
20,DAY,0,18,1,1,18,39.90238,-84.21938,,,
20,DCA,1,,1,0,0,38.85208,-77.03772,,,
20,DTW,0,36,1,1,36,42.21206,-83.34884,,,
20,FLL,0,77,3,3,25.66666667,26.07258,-80.15275,,,
20,GSO,0,18,1,1,18,36.09775,-79.9373,,,
20,IAD,0,22,1,1,22,38.94453,-77.45581,,,
20,LAX,0,60,3,3,20,33.94254,-118.40807,,,
20,LIT,0,45,1,1,45,34.7294,-92.22425,,,
20,MIA,0,193,2,2,96.5,25.79325,-80.29056,,,
20,MKE,1,,1,0,0,42.94722,-87.89658,,,
20,MSP,0,25,1,1,25,44.88055,-93.21692,,,
20,MYR,0,17,1,1,17,33.67975,-78.92833,,,
20,ORD,0,16,1,1,16,41.9796,-87.90446,,,
20,ORF,0,39,1,1,39,36.89461,-76.20122,,,
20,RDU,0,89,2,2,44.5,35.87764,-78.78747,,,
20,RIC,1,,1,0,0,37.50517,-77.31967,,,
20,SDF,0,38,1,1,38,38.17439,-85.736,,,
20,SFO,0,54,2,2,27,37.619,-122.37484,,,
20,STL,1,15,2,1,7.5,38.74769,-90.35999,,,
21,ATL,0,126,3,3,42,33.64044,-84.42694,,,
21,BHM,0,22,1,1,22,33.56294,-86.75355,,,
21,BNA,0,40,2,2,20,36.12448,-86.67818,,,
21,BOS,0,18,1,1,18,42.36435,-71.00518,,,
21,BUF,0,98,1,1,98,42.94052,-78.73217,,,
21,BWI,0,23,1,1,23,39.1754,-76.6682,,,
21,CAK,0,22,1,1,22,40.91631,-81.44247,,,
21,CHS,0,17,1,1,17,32.89865,-80.04051,,,
21,CLE,0,79,2,2,39.5,41.41089,-81.8494,,,
21,CMH,1,28,2,1,14,39.99799,-82.89188,,,
21,DAL,0,50,1,1,50,32.84711,-96.85177,,,
21,DAY,0,29,1,1,29,39.90238,-84.21938,,,
21,DCA,1,114,6,5,19,38.85208,-77.03772,,,
21,DEN,0,21,1,1,21,39.85841,-104.667,,,
21,DFW,1,163,3,2,54.33333333,32.89595,-97.0372,,,
21,DTW,0,15,1,1,15,42.21206,-83.34884,,,
21,FLL,0,16,1,1,16,26.07258,-80.15275,,,
21,IAD,0,50,2,2,25,38.94453,-77.45581,,,
21,IAH,0,49,3,3,16.33333333,29.98047,-95.33972,,,
21,IND,0,73,1,1,73,39.71733,-86.29438,,,
21,LAS,0,19,1,1,19,36.08036,-115.15233,,,
21,LAX,0,64,2,2,32,33.94254,-118.40807,,,
21,LIT,0,44,1,1,44,34.7294,-92.22425,,,
21,MCO,0,47,2,2,23.5,28.42889,-81.31603,,,
21,MHT,1,,1,0,0,42.93452,-71.43706,,,
21,MIA,0,160,4,4,40,25.79325,-80.29056,,,
21,MKE,1,,1,0,0,42.94722,-87.89658,,,
21,MYR,0,70,1,1,70,33.67975,-78.92833,,,
21,ORD,0,76,2,2,38,41.9796,-87.90446,,,
21,PHX,1,,1,0,0,33.43417,-112.00806,,,
21,RDU,1,170,5,4,34,35.87764,-78.78747,,,
21,RIC,0,116,1,1,116,37.50517,-77.31967,,,
21,SDF,0,95,2,2,47.5,38.17439,-85.736,,,
21,SFO,0,103,1,1,103,37.619,-122.37484,,,
21,STL,0,134,1,1,134,38.74769,-90.35999,,,
21,TYS,0,77,1,1,77,35.81249,-83.99286,,,
22,ATL,0,111,5,5,22.2,33.64044,-84.42694,,,
22,AUS,0,145,2,2,72.5,30.19453,-97.66987,,,
22,BHM,0,248,2,2,124,33.56294,-86.75355,,,
22,BNA,0,61,3,3,20.33333333,36.12448,-86.67818,,,
22,BOS,1,77,4,3,19.25,42.36435,-71.00518,,,
22,CAK,0,37,1,1,37,40.91631,-81.44247,,,
22,CHO,0,138,1,1,138,38.13864,-78.45286,,,
22,CLE,0,15,1,1,15,41.41089,-81.8494,,,
22,CLT,0,19,1,1,19,35.21401,-80.94313,,,
22,CMH,0,58,2,2,29,39.99799,-82.89188,,,
22,CVG,0,318,2,2,159,39.04614,-84.66217,,,
22,DAL,0,61,2,2,30.5,32.84711,-96.85177,,,
22,DAY,0,51,1,1,51,39.90238,-84.21938,,,
22,DCA,0,604,6,6,100.6666667,38.85208,-77.03772,,,
22,DFW,0,794,8,8,99.25,32.89595,-97.0372,,,
22,DTW,0,37,1,1,37,42.21206,-83.34884,,,
22,FLL,0,170,3,3,56.66666667,26.07258,-80.15275,,,
22,GSO,0,88,1,1,88,36.09775,-79.9373,,,
22,HOU,0,15,1,1,15,29.64542,-95.27889,,,
22,IAD,0,42,2,2,21,38.94453,-77.45581,,,
22,IAH,0,237,3,3,79,29.98047,-95.33972,,,
22,IND,1,,1,0,0,39.71733,-86.29438,,,
22,LAX,0,48,2,2,24,33.94254,-118.40807,,,
22,LIT,0,42,1,1,42,34.7294,-92.22425,,,
22,MCI,0,77,2,2,38.5,39.29761,-94.71391,,,
22,MCO,0,551,3,3,183.6666667,28.42889,-81.31603,,,
22,MDW,0,43,2,2,21.5,41.78598,-87.75242,,,
22,MHT,0,29,1,1,29,42.93452,-71.43706,,,
22,MIA,0,235,5,5,47,25.79325,-80.29056,,,
22,MKE,0,101,1,1,101,42.94722,-87.89658,,,
22,MSY,0,18,1,1,18,29.99339,-90.25803,,,
22,MYR,0,23,1,1,23,33.67975,-78.92833,,,
22,OMA,0,111,1,1,111,41.30252,-95.89417,,,
22,ORD,0,56,3,3,18.66666667,41.9796,-87.90446,,,
22,ORF,0,25,1,1,25,36.89461,-76.20122,,,
22,PBI,0,115,3,3,38.33333333,26.68316,-80.09559,,,
22,PIT,0,17,1,1,17,40.49147,-80.23287,,,
22,RDU,0,249,2,2,124.5,35.87764,-78.78747,,,
22,RIC,0,198,1,1,198,37.50517,-77.31967,,,
22,ROC,1,,1,0,0,43.11887,-77.67238,,,
22,RSW,0,19,1,1,19,26.53617,-81.75517,,,
22,SAV,1,,1,0,0,32.12758,-81.20214,,,
22,SDF,0,91,2,2,45.5,38.17439,-85.736,,,
22,SFO,0,138,1,1,138,37.619,-122.37484,,,
22,SJC,0,18,1,1,18,37.36186,-121.92901,,,
22,STL,0,234,3,3,78,38.74769,-90.35999,,,
23,ATL,0,122,4,4,30.5,33.64044,-84.42694,,,
23,BHM,0,57,1,1,57,33.56294,-86.75355,,,
23,BNA,0,269,4,4,67.25,36.12448,-86.67818,,,
23,BOS,0,139,5,5,27.8,42.36435,-71.00518,,,
23,BUF,0,79,2,2,39.5,42.94052,-78.73217,,,
23,CAE,0,24,1,1,24,33.93884,-81.11954,,,
23,CHO,0,77,1,1,77,38.13864,-78.45286,,,
23,CHS,0,19,1,1,19,32.89865,-80.04051,,,
23,CLE,0,24,1,1,24,41.41089,-81.8494,,,
23,CLT,0,224,4,4,56,35.21401,-80.94313,,,
23,DAL,0,114,1,1,114,32.84711,-96.85177,,,
23,DCA,3,87,7,4,12.42857143,38.85208,-77.03772,,,
23,DEN,0,15,1,1,15,39.85841,-104.667,,,
23,DFW,0,77,2,2,38.5,32.89595,-97.0372,,,
23,DTW,0,101,3,3,33.66666667,42.21206,-83.34884,,,
23,EGE,0,212,1,1,212,39.64257,-106.9177,,,
23,FLL,0,232,7,7,33.14285714,26.07258,-80.15275,,,
23,HOU,0,22,1,1,22,29.64542,-95.27889,,,
23,IAD,0,112,3,3,37.33333333,38.94453,-77.45581,,,
23,IAH,0,91,2,2,45.5,29.98047,-95.33972,,,
23,LAS,0,28,1,1,28,36.08036,-115.15233,,,
23,LIT,0,30,1,1,30,34.7294,-92.22425,,,
23,MCO,0,162,3,3,54,28.42889,-81.31603,,,
23,MHT,0,33,1,1,33,42.93452,-71.43706,,,
23,MIA,0,176,4,4,44,25.79325,-80.29056,,,
23,MSY,0,58,2,2,29,29.99339,-90.25803,,,
23,MYR,0,41,1,1,41,33.67975,-78.92833,,,
23,ORD,1,20,2,1,10,41.9796,-87.90446,,,
23,ORF,0,139,1,1,139,36.89461,-76.20122,,,
23,PBI,0,46,2,2,23,26.68316,-80.09559,,,
23,RDU,0,43,2,2,21.5,35.87764,-78.78747,,,
23,RIC,0,26,1,1,26,37.50517,-77.31967,,,
23,SDF,0,46,2,2,23,38.17439,-85.736,,,
23,SEA,0,26,1,1,26,47.44898,-122.30931,,,
23,SFO,0,149,2,2,74.5,37.619,-122.37484,,,
23,STL,0,298,4,4,74.5,38.74769,-90.35999,,,
23,TPA,0,108,3,3,36,27.97547,-82.53325,,,
23,TYS,0,18,1,1,18,35.81249,-83.99286,,,
23,XNA,0,16,1,1,16,36.28187,-94.30681,,,
24,ATL,3,238,9,6,26.44444444,33.64044,-84.42694,1,1,1
24,BNA,1,,1,0,0,36.12448,-86.67818,1,1,1
24,BOS,2,654,14,12,46.71428571,42.36435,-71.00518,1,1,1
24,BTV,0,20,1,1,20,44.473,-73.15031,1,1,1
24,BUF,1,113,5,4,22.6,42.94052,-78.73217,1,1,1
24,CHO,0,37,1,1,37,38.13864,-78.45286,1,1,1
24,CHS,0,64,1,1,64,32.89865,-80.04051,1,1,1
24,CLE,0,94,2,2,47,41.41089,-81.8494,1,1,1
24,CLT,0,581,9,9,64.55555556,35.21401,-80.94313,1,1,1
24,CMH,0,25,1,1,25,39.99799,-82.89188,1,1,1
24,DAL,2,,2,0,0,32.84711,-96.85177,1,1,1
24,DCA,1,79,3,2,26.33333333,38.85208,-77.03772,1,1,1
24,DEN,1,59,2,1,29.5,39.85841,-104.667,1,1,1
24,DFW,0,243,5,5,48.6,32.89595,-97.0372,1,1,1
24,DTW,1,81,4,3,20.25,42.21206,-83.34884,1,1,1
24,FLL,2,954,22,20,43.36363636,26.07258,-80.15275,1,1,1
24,GSO,0,66,2,2,33,36.09775,-79.9373,1,1,1
24,HNL,0,190,1,1,190,21.31869,-157.92241,1,1,1
24,IAD,1,26,2,1,13,38.94453,-77.45581,1,1,1
24,IAH,0,30,1,1,30,29.98047,-95.33972,1,1,1
24,JAX,0,99,2,2,49.5,30.49406,-81.68786,1,1,1
24,LAS,0,195,1,1,195,36.08036,-115.15233,1,1,1
24,LAX,0,430,6,6,71.66666667,33.94254,-118.40807,1,1,1
24,MCI,0,93,1,1,93,39.29761,-94.71391,1,1,1
24,MCO,1,981,17,16,57.70588235,28.42889,-81.31603,1,1,1
24,MDW,1,,1,0,0,41.78598,-87.75242,1,1,1
24,MIA,0,756,18,18,42,25.79325,-80.29056,1,1,1
24,MKE,1,,1,0,0,42.94722,-87.89658,1,1,1
24,MSP,0,133,3,3,44.33333333,44.88055,-93.21692,1,1,1
24,MSY,0,82,2,2,41,29.99339,-90.25803,1,1,1
24,ORD,1,155,4,3,38.75,41.9796,-87.90446,1,1,1
24,PBI,1,804,12,11,67,26.68316,-80.09559,1,1,1
24,PHX,0,139,3,3,46.33333333,33.43417,-112.00806,1,1,1
24,PWM,0,25,1,1,25,43.64617,-70.30875,1,1,1
24,RDU,1,212,6,5,35.33333333,35.87764,-78.78747,1,1,1
24,RIC,0,124,1,1,124,37.50517,-77.31967,1,1,1
24,ROC,1,60,3,2,20,43.11887,-77.67238,1,1,1
24,RSW,0,82,2,2,41,26.53617,-81.75517,1,1,1
24,SAV,1,105,2,1,52.5,32.12758,-81.20214,1,1,1
24,SEA,0,37,1,1,37,47.44898,-122.30931,1,1,1
24,SFO,0,102,3,3,34,37.619,-122.37484,1,1,1
24,SLC,0,16,1,1,16,40.78839,-111.97777,1,1,1
24,SRQ,0,145,2,2,72.5,27.39533,-82.55411,1,1,1
24,STL,2,,2,0,0,38.74769,-90.35999,1,1,1
24,SYR,0,56,1,1,56,43.11119,-76.10631,1,1,1
24,TPA,1,351,7,6,50.14285714,27.97547,-82.53325,1,1,1
25,ATL,0,63,4,4,15.75,33.64044,-84.42694,,,
25,BHM,0,15,1,1,15,33.56294,-86.75355,,,
25,BNA,0,123,2,2,61.5,36.12448,-86.67818,,,
25,BOS,0,17,1,1,17,42.36435,-71.00518,,,
25,CAE,0,17,1,1,17,33.93884,-81.11954,,,
25,CLE,0,50,2,2,25,41.41089,-81.8494,,,
25,CMH,1,,1,0,0,39.99799,-82.89188,,,
25,DAY,0,17,1,1,17,39.90238,-84.21938,,,
25,DCA,0,97,3,3,32.33333333,38.85208,-77.03772,,,
25,DEN,0,45,1,1,45,39.85841,-104.667,,,
25,DTW,0,100,1,1,100,42.21206,-83.34884,,,
25,FLL,0,238,3,3,79.33333333,26.07258,-80.15275,,,
25,GSO,1,,1,0,0,36.09775,-79.9373,,,
25,HOU,0,61,1,1,61,29.64542,-95.27889,,,
25,IAD,0,217,3,3,72.33333333,38.94453,-77.45581,,,
25,IAH,1,,1,0,0,29.98047,-95.33972,,,
25,LAS,0,47,1,1,47,36.08036,-115.15233,,,
25,LAX,0,113,2,2,56.5,33.94254,-118.40807,,,
25,LGB,0,60,1,1,60,33.81772,-118.15161,,,
25,LIT,0,42,1,1,42,34.7294,-92.22425,,,
25,MCO,0,36,2,2,18,28.42889,-81.31603,,,
25,MDW,0,15,1,1,15,41.78598,-87.75242,,,
25,MIA,0,25,1,1,25,25.79325,-80.29056,,,
25,ORD,0,44,2,2,22,41.9796,-87.90446,,,
25,ORF,0,28,1,1,28,36.89461,-76.20122,,,
25,PBI,0,36,2,2,18,26.68316,-80.09559,,,
25,PDX,0,15,1,1,15,45.58872,-122.5975,,,
25,PIT,0,30,1,1,30,40.49147,-80.23287,,,
25,SDF,0,24,1,1,24,38.17439,-85.736,,,
25,SFO,0,17,1,1,17,37.619,-122.37484,,,
26,ABQ,1,,1,0,0,35.04022,-106.60919,,1,1
26,ATL,10,475,20,10,23.75,33.64044,-84.42694,,1,1
26,AUS,1,,1,0,0,30.19453,-97.66987,,1,1
26,BHM,2,,2,0,0,33.56294,-86.75355,,1,1
26,BNA,7,152,10,3,15.2,36.12448,-86.67818,,1,1
26,BOS,22,620,36,14,17.22222222,42.36435,-71.00518,,1,1
26,BTV,2,28,3,1,9.333333333,44.473,-73.15031,,1,1
26,BUF,3,230,6,3,38.33333333,42.94052,-78.73217,,1,1
26,BUR,0,41,1,1,41,34.20062,-118.3585,,1,1
26,BWI,1,,1,0,0,39.1754,-76.6682,,1,1
26,CAE,2,,2,0,0,33.93884,-81.11954,,1,1
26,CAK,2,,2,0,0,40.91631,-81.44247,,1,1
26,CHO,2,,2,0,0,38.13864,-78.45286,,1,1
26,CHS,1,24,2,1,12,32.89865,-80.04051,,1,1
26,CLE,6,136,10,4,13.6,41.41089,-81.8494,,1,1
26,CLT,4,288,9,5,32,35.21401,-80.94313,,1,1
26,CMH,4,382,8,4,47.75,39.99799,-82.89188,,1,1
26,CVG,2,,2,0,0,39.04614,-84.66217,,1,1
26,DAL,4,18,5,1,3.6,32.84711,-96.85177,,1,1
26,DAY,2,,2,0,0,39.90238,-84.21938,,1,1
26,DCA,12,294,17,5,17.29411765,38.85208,-77.03772,,1,1
26,DEN,6,28,7,1,4,39.85841,-104.667,,1,1
26,DFW,6,47,7,1,6.714285714,32.89595,-97.0372,,1,1
26,DTW,7,264,13,6,20.30769231,42.21206,-83.34884,,1,1
26,EGE,1,,1,0,0,39.64257,-106.9177,,1,1
26,FLL,10,1036,26,16,39.84615385,26.07258,-80.15275,,1,1
26,GSO,6,,6,0,0,36.09775,-79.9373,,1,1
26,HOU,1,110,3,2,36.66666667,29.64542,-95.27889,,1,1
26,IAD,3,125,5,2,25,38.94453,-77.45581,,1,1
26,IAH,4,,4,0,0,29.98047,-95.33972,,1,1
26,IND,1,,1,0,0,39.71733,-86.29438,,1,1
26,JAX,0,126,1,1,126,30.49406,-81.68786,,1,1
26,LAS,4,243,7,3,34.71428571,36.08036,-115.15233,,1,1
26,LAX,9,684,19,10,36,33.94254,-118.40807,,1,1
26,LGB,1,87,2,1,43.5,33.81772,-118.15161,,1,1
26,LIT,1,,1,0,0,34.7294,-92.22425,,1,1
26,MCI,3,,3,0,0,39.29761,-94.71391,,1,1
26,MCO,7,504,21,14,24,28.42889,-81.31603,,1,1
26,MDW,4,,4,0,0,41.78598,-87.75242,,1,1
26,MHT,2,,2,0,0,42.93452,-71.43706,,1,1
26,MIA,9,743,27,18,27.51851852,25.79325,-80.29056,,1,1
26,MKE,2,15,3,1,5,42.94722,-87.89658,,1,1
26,MSP,2,152,5,3,30.4,44.88055,-93.21692,,1,1
26,MSY,1,73,2,1,36.5,29.99339,-90.25803,,1,1
26,MYR,1,125,2,1,62.5,33.67975,-78.92833,,1,1
26,OMA,1,,1,0,0,41.30252,-95.89417,,1,1
26,ORD,14,541,24,10,22.54166667,41.9796,-87.90446,,1,1
26,ORF,4,,4,0,0,36.89461,-76.20122,,1,1
26,PBI,7,535,14,7,38.21428571,26.68316,-80.09559,,1,1
26,PDX,1,150,2,1,75,45.58872,-122.5975,,1,1
26,PHX,1,167,2,1,83.5,33.43417,-112.00806,,1,1
26,PIT,1,,1,0,0,40.49147,-80.23287,,1,1
26,PWM,1,188,3,2,62.66666667,43.64617,-70.30875,,1,1
26,RDU,7,657,13,6,50.53846154,35.87764,-78.78747,,1,1
26,RIC,3,,3,0,0,37.50517,-77.31967,,1,1
26,ROC,2,426,4,2,106.5,43.11887,-77.67238,,1,1
26,RSW,1,134,4,3,33.5,26.53617,-81.75517,,1,1
26,SAN,2,114,4,2,28.5,32.73356,-117.18966,,1,1
26,SAV,0,139,2,2,69.5,32.12758,-81.20214,,1,1
26,SDF,2,90,3,1,30,38.17439,-85.736,,1,1
26,SEA,2,236,5,3,47.2,47.44898,-122.30931,,1,1
26,SFO,6,429,14,8,30.64285714,37.619,-122.37484,,1,1
26,SJC,1,,1,0,0,37.36186,-121.92901,,1,1
26,SLC,2,154,4,2,38.5,40.78839,-111.97777,,1,1
26,SMF,1,,1,0,0,38.69542,-121.59077,,1,1
26,SRQ,0,53,1,1,53,27.39533,-82.55411,,1,1
26,STL,5,146,8,3,18.25,38.74769,-90.35999,,1,1
26,SYR,1,74,3,2,24.66666667,43.11119,-76.10631,,1,1
26,TPA,5,175,11,6,15.90909091,27.97547,-82.53325,,1,1
26,TYS,0,124,1,1,124,35.81249,-83.99286,,1,1
26,XNA,1,,1,0,0,36.28187,-94.30681,,1,1
27,ATL,31,,31,0,0,33.64044,-84.42694,,1,1
27,AUS,4,,4,0,0,30.19453,-97.66987,,1,1
27,BHM,2,,2,0,0,33.56294,-86.75355,,1,1
27,BNA,10,,10,0,0,36.12448,-86.67818,,1,1
27,BOS,48,,48,0,0,42.36435,-71.00518,,1,1
27,BTV,3,,3,0,0,44.473,-73.15031,,1,1
27,BUF,6,,6,0,0,42.94052,-78.73217,,1,1
27,BUR,1,,1,0,0,34.20062,-118.3585,,1,1
27,BWI,1,,1,0,0,39.1754,-76.6682,,1,1
27,CAE,2,,2,0,0,33.93884,-81.11954,,1,1
27,CAK,2,,2,0,0,40.91631,-81.44247,,1,1
27,CHO,2,,2,0,0,38.13864,-78.45286,,1,1
27,CHS,3,,3,0,0,32.89865,-80.04051,,1,1
27,CLE,12,,12,0,0,41.41089,-81.8494,,1,1
27,CLT,16,,16,0,0,35.21401,-80.94313,,1,1
27,CMH,8,,8,0,0,39.99799,-82.89188,,1,1
27,CVG,2,,2,0,0,39.04614,-84.66217,,1,1
27,DAL,9,,9,0,0,32.84711,-96.85177,,1,1
27,DAY,2,,2,0,0,39.90238,-84.21938,,1,1
27,DCA,22,,22,0,0,38.85208,-77.03772,,1,1
27,DEN,8,,8,0,0,39.85841,-104.667,,1,1
27,DFW,14,,14,0,0,32.89595,-97.0372,,1,1
27,DTW,17,,17,0,0,42.21206,-83.34884,,1,1
27,EGE,1,,1,0,0,39.64257,-106.9177,,1,1
27,FLL,25,,25,0,0,26.07258,-80.15275,,1,1
27,GSO,6,,6,0,0,36.09775,-79.9373,,1,1
27,HOU,4,,4,0,0,29.64542,-95.27889,,1,1
27,IAD,7,,7,0,0,38.94453,-77.45581,,1,1
27,IAH,8,,8,0,0,29.98047,-95.33972,,1,1
27,IND,1,,1,0,0,39.71733,-86.29438,,1,1
27,JAX,2,,2,0,0,30.49406,-81.68786,,1,1
27,LAS,10,,10,0,0,36.08036,-115.15233,,1,1
27,LAX,37,,37,0,0,33.94254,-118.40807,,1,1
27,LGB,1,,1,0,0,33.81772,-118.15161,,1,1
27,LIT,1,,1,0,0,34.7294,-92.22425,,1,1
27,MCI,2,,2,0,0,39.29761,-94.71391,,1,1
27,MCO,23,,23,0,0,28.42889,-81.31603,,1,1
27,MDW,7,,7,0,0,41.78598,-87.75242,,1,1
27,MHT,2,,2,0,0,42.93452,-71.43706,,1,1
27,MIA,30,,30,0,0,25.79325,-80.29056,,1,1
27,MKE,3,,3,0,0,42.94722,-87.89658,,1,1
27,MSP,8,,8,0,0,44.88055,-93.21692,,1,1
27,MSY,5,,5,0,0,29.99339,-90.25803,,1,1
27,MYR,1,,1,0,0,33.67975,-78.92833,,1,1
27,OMA,1,,1,0,0,41.30252,-95.89417,,1,1
27,ORD,34,,34,0,0,41.9796,-87.90446,,1,1
27,ORF,4,,4,0,0,36.89461,-76.20122,,1,1
27,PBI,16,,16,0,0,26.68316,-80.09559,,1,1
27,PDX,1,,1,0,0,45.58872,-122.5975,,1,1
27,PHX,4,,4,0,0,33.43417,-112.00806,,1,1
27,PIT,2,,2,0,0,40.49147,-80.23287,,1,1
27,PWM,3,,3,0,0,43.64617,-70.30875,,1,1
27,RDU,15,,15,0,0,35.87764,-78.78747,,1,1
27,RIC,3,,3,0,0,37.50517,-77.31967,,1,1
27,ROC,3,,3,0,0,43.11887,-77.67238,,1,1
27,RSW,6,,6,0,0,26.53617,-81.75517,,1,1
27,SAN,3,,3,0,0,32.73356,-117.18966,,1,1
27,SAV,2,,2,0,0,32.12758,-81.20214,,1,1
27,SDF,3,,3,0,0,38.17439,-85.736,,1,1
27,SEA,5,,5,0,0,47.44898,-122.30931,,1,1
27,SFO,23,,23,0,0,37.619,-122.37484,,1,1
27,SLC,5,,5,0,0,40.78839,-111.97777,,1,1
27,SRQ,2,,2,0,0,27.39533,-82.55411,,1,1
27,STL,8,,8,0,0,38.74769,-90.35999,,1,1
27,SYR,3,,3,0,0,43.11119,-76.10631,,1,1
27,TPA,13,,13,0,0,27.97547,-82.53325,,1,1
27,TYS,1,,1,0,0,35.81249,-83.99286,,1,1
27,XNA,2,,2,0,0,36.28187,-94.30681,,1,1
28,ATL,6,59,8,2,7.375,33.64044,-84.42694,,,
28,BHM,0,33,1,1,33,33.56294,-86.75355,,,
28,BNA,2,,2,0,0,36.12448,-86.67818,,,
28,BOS,21,604,37,16,16.32432432,42.36435,-71.00518,,,
28,BTV,1,,1,0,0,44.473,-73.15031,,,
28,BUF,1,25,2,1,12.5,42.94052,-78.73217,,,
28,BUR,0,26,1,1,26,34.20062,-118.3585,,,
28,CLE,2,105,3,1,35,41.41089,-81.8494,,,
28,CLT,6,,6,0,0,35.21401,-80.94313,,,
28,CMH,4,150,6,2,25,39.99799,-82.89188,,,
28,DAL,3,,3,0,0,32.84711,-96.85177,,,
28,DAY,1,,1,0,0,39.90238,-84.21938,,,
28,DCA,6,253,11,5,23,38.85208,-77.03772,,,
28,DEN,1,26,2,1,13,39.85841,-104.667,,,
28,DFW,5,,5,0,0,32.89595,-97.0372,,,
28,DTW,5,22,6,1,3.666666667,42.21206,-83.34884,,,
28,EGE,0,31,1,1,31,39.64257,-106.9177,,,
28,FLL,5,106,9,4,11.77777778,26.07258,-80.15275,,,
28,GSO,2,85,4,2,21.25,36.09775,-79.9373,,,
28,HOU,1,,1,0,0,29.64542,-95.27889,,,
28,IAD,1,,1,0,0,38.94453,-77.45581,,,
28,IAH,2,,2,0,0,29.98047,-95.33972,,,
28,LAS,2,45,3,1,15,36.08036,-115.15233,,,
28,LAX,13,461,17,4,27.11764706,33.94254,-118.40807,,,
28,MCI,0,182,1,1,182,39.29761,-94.71391,,,
28,MCO,6,,6,0,0,28.42889,-81.31603,,,
28,MDW,1,,1,0,0,41.78598,-87.75242,,,
28,MHT,1,,1,0,0,42.93452,-71.43706,,,
28,MIA,11,88,14,3,6.285714286,25.79325,-80.29056,,,
28,MKE,1,,1,0,0,42.94722,-87.89658,,,
28,MSP,1,27,2,1,13.5,44.88055,-93.21692,,,
28,MSY,2,,2,0,0,29.99339,-90.25803,,,
28,ORD,9,265,11,2,24.09090909,41.9796,-87.90446,,,
28,ORF,1,103,2,1,51.5,36.89461,-76.20122,,,
28,PBI,1,32,2,1,16,26.68316,-80.09559,,,
28,PHX,2,,2,0,0,33.43417,-112.00806,,,
